Device Time, 0-100kph Time(s),0-100mph Time(s),0-200kph Time(s),0-30mph Time(s),0-60mph Time(s),1/4 mile time(s),1/8 mile time(s),100-0kph Time(s),100-200kph Time(s),40-60mph Time(s),60-0mph Time(s),60-120mph Time(s),60-130mph Time(s),60-80mph Time(s),80-100mph Time(s),80-120kph Time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Average trip speed(whilst moving only)(km/h),Average trip speed(whilst stopped or moving)(km/h),Barometric pressure (from vehicle)(kpa),Catalyst Temperature (Bank 1 Sensor 1)(°C),Catalyst Temperature (Bank 1 Sensor 2)(°C),Catalyst Temperature (Bank 2 Sensor 1)(°C),Catalyst Temperature (Bank 2 Sensor 2)(°C),Charge air cooler temperature (CACT)(°C),Commanded Equivalence Ratio(lambda),CO₂ in g/km (Average)(g/km),CO₂ in g/km (Instantaneous)(g/km),DPF Pressure(bar),DPF Temperature(°C),Drivers demand engine % torque(%),EGR Commanded(%),EGR Error(%),Engine Coolant Temperature(°C),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(°C),Engine reference torque(Nm),Engine RPM(rpm),Ethanol Fuel %(%),Evap System Vapour Pressure(Pa),Exhaust gas temp Bank 1 Sensor 1(°C),Exhaust gas temp Bank 1 Sensor 2(°C),Exhaust gas temp Bank 1 Sensor 3(°C),Exhaust gas temp Bank 1 Sensor 4(°C),Exhaust gas temp Bank 2 Sensor 1(°C),Exhaust gas temp Bank 2 Sensor 2(°C),Exhaust gas temp Bank 2 Sensor 3(°C),Exhaust gas temp Bank 2 Sensor 4(°C),Exhaust Pressure(bar),Fuel flow rate/hour(l/hr),Fuel flow rate/minute(cc/min),Fuel pressure(kpa),Fuel Rail Pressure(kpa),Fuel Rail Pressure (relative to manifold vacuum)(kpa),Fuel Rate (direct from ECU)(L/m),Fuel Trim Bank 1 Long Term(%),Fuel trim bank 1 sensor 1(%),Fuel trim bank 1 sensor 2(%),Fuel trim bank 1 sensor 3(%),Fuel trim bank 1 sensor 4(%),Fuel Trim Bank 1 Short Term(%),Fuel Trim Bank 2 Long Term(%),Fuel trim bank 2 sensor 1(%),Fuel trim bank 2 sensor 2(%),Fuel trim bank 2 sensor 3(%),Fuel trim bank 2 sensor 4(%),Fuel Trim Bank 2 Short Term(%),Fuel used (trip)(l),GPS Accuracy(m),GPS Altitude(m),GPS Bearing(°),GPS Latitude(°),GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Air Temperature(°C),Intake Manifold Pressure(kpa),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Litres Per 100 Kilometer(Instant)(l/100km),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Miles Per Gallon(Instant)(mpg),Miles Per Gallon(Long Term Average)(mpg),O2 Volts Bank 1 sensor 1(V),O2 Volts Bank 1 sensor 2(V),Percentage of City driving(%),Percentage of Highway driving(%),Percentage of Idle driving(%),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip average KPL(kpl),Trip average Litres/100 KM(l/100km),Trip average MPG(mpg),Trip Distance(km),Trip distance (stored in vehicle profile)(km),Trip Time(Since journey start)(s),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(bar),Voltage (OBD Adapter)(V)
11-Apr-2019 20:37:28.234,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.03008484,-0.43683219,0.49108568,-0.89269328,-,-,-,-,-,-,40.13479614,37.90828323,-,-,-,-,-,-,-,197.0847168,-,-,-,-,-,-,88,-,30.98039246,-,-,-,765.5,-,-,-,-,-,-,-,-,-,-,-,0.92216974,15.36949539,-,-,-,-,-0.78125,-3.90625,-3.90625,-,-,-2.34375,-,-,-,-,-,-,0.72654623,-,-,-,-,0,-,24,32,0,14.27889252,-,7.00319862,-,0,40.33585358,0.08,0.81999999,92.49272919,0,7.50727272,0,3.13725495,9,-,16.05742455,6.22751951,45.35995483,11.61474419,78.9147644,1030,972.05297852,58.18799973,-0.69352931,14.5
11-Apr-2019 20:37:29.234,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.02079265,-0.43317071,0.4886452,-0.88415241,-,-,-,-,-,-,40.13479614,37.90828323,-,-,-,-,-,-,-,197.0847168,-,-,-,-,-,-,88,-,30.98039246,-,-,-,765.5,-,-,-,-,-,-,-,-,-,-,-,0.93647504,15.60791779,-,-,-,-,-0.78125,-3.125,-3.125,-,-,-2.34375,-,-,-,-,-,-,0.72692865,-,-,-,-,0,-,24,31,0,14.27877903,-,7.00325441,-,0,40.33553314,0.75999999,0.79999995,92.40366364,0,7.59633589,0,3.13725495,10,-,16.05617905,6.22800255,45.35643387,11.61474419,78.9147644,1031,972.05297852,59.18099976,-0.7035293,14.60000038
11-Apr-2019 20:37:30.241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.02111872,-0.43585539,0.48693579,-0.88415241,-,-,-,-,-,-,40.13479614,37.85229111,-,-,-,-,-,-,-,197.0847168,-,-,-,-,-,-,88,-,30.58823586,-,-,-,753.75,-,-,-,-,-,-,-,-,-,-,-,0.93647504,15.60791779,-,-,-,-,-0.78125,-4.6875,-3.125,-,-,-4.6875,-,-,-,-,-,-,0.72692865,-,-,-,-,0,-,25,31,0,14.27877903,-,7.00325441,-,0,40.33553314,0.63999999,0.79999995,92.31003571,0,7.68996763,0,3.13725495,10,-,16.05617905,6.22800255,45.35643387,11.61474419,78.9147644,1032,972.05297852,60.22700119,-0.7035293,14.60000038
11-Apr-2019 20:37:31.247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.02359456,-0.43658799,0.48596051,-0.88756812,-,-,-,-,-,-,40.13479614,37.7964592,-,-,-,-,-,-,-,197.0847168,-,-,-,-,-,-,88,-,30.98039246,-,-,-,750,-,-,-,-,-,-,-,-,-,-,-,0.94865334,15.81088829,-,-,-,-,-0.78125,-4.6875,-5.46875,-,-,-3.90625,-,-,-,-,-,-,0.72734052,-,-,-,-,0,-,25,32,0,14.27866554,-,7.00330973,-,0,40.33521271,0.63999999,0.77999997,92.22319794,0,7.77680588,0,3.13725495,10,-,16.05493546,6.22848511,45.35292435,11.61474419,78.9147644,1033,972.05297852,61.19900131,-0.69352931,14.5
11-Apr-2019 20:37:32.237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.03241309,-0.43902847,0.48205483,-0.90001625,-,-,-,-,-,-,40.13479614,37.7964592,-,-,-,-,-,-,-,197.0847168,-,-,-,-,-,-,88,-,30.98039246,-,-,-,750,-,-,-,-,-,-,-,-,-,-,-,0.94393367,15.73222828,-,-,-,-,-0.78125,-3.90625,-3.125,-,-,-3.90625,-,-,-,-,-,-,0.72770995,-,-,-,-,0,-,25,32,0,14.27855301,-,7.00336504,-,0,40.33489609,0.12,0.74000001,92.12832642,0,7.87167549,0,3.13725495,9,-,16.05369377,6.22896624,45.34941864,11.61474419,78.9147644,1034,972.05297852,62.26300049,-0.69352931,14.5
11-Apr-2019 20:37:33.239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.02296461,-0.43707642,0.48498371,-0.88708127,-,-,-,-,-,-,40.13479614,37.74079514,-,-,-,-,-,-,-,197.0847168,-,-,-,-,-,-,88,-,30.98039246,-,-,-,750,-,-,-,-,-,-,-,-,-,-,-,0.94393367,15.73222828,-,-,-,-,-0.78125,-4.6875,-4.6875,-,-,-3.90625,-,-,-,-,-,-,0.72770995,-,-,-,-,0,-,25,32,0,14.27855301,-,7.00336504,-,0,40.33489609,0.71999997,0.69999999,92.03977966,0,7.960217,0,3.13725495,9,-,16.05369377,6.22896624,45.34941864,11.61474419,78.9147644,1035,972.05297852,63.25799942,-0.69352931,14.5
11-Apr-2019 20:37:34.237,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.02572425,-0.43634379,0.48352006,-0.89196223,-,-,-,-,-,-,40.13479614,37.6852951,-,-,-,-,-,-,-,197.0847168,-,-,-,-,-,-,88,-,30.58823586,-,-,-,750,-,-,-,-,-,-,-,-,-,-,-,0.94393367,15.73222828,-,-,-,-,-0.78125,-4.6875,-4.6875,-,-,-5.46875,-,-,-,-,-,-,0.7280975,-,-,-,-,0,-,25,32,0,14.27843952,-,7.00342083,-,0,40.33457565,0.71999997,0.69999999,91.95194244,0,8.04805565,0,3.13725495,9,-,16.05245399,6.22944736,45.34591675,11.61474419,78.9147644,1036,972.05297852,64.24700165,-0.69352931,14.5
11-Apr-2019 20:37:35.239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.03472843,-0.41120645,0.57821321,-0.85266888,-,-,-,-,-,-,40.13479614,37.6852951,-,-,-,-,-,-,-,197.0847168,-,-,-,-,-,-,88,-,30.58823586,-,-,-,750,-,-,-,-,-,-,-,-,-,-,-,1.79937351,29.98955917,-,-,-,-,-4.6875,-3.90625,-2.34375,-,-,-5.46875,-,-,-,-,-,-,0.72888023,-,-,-,-,0,-,25,61,0,14.27832603,-,7.00347614,-,0,40.33425522,0.06,0.77999997,91.86772919,0,8.13227272,0,8.62745094,15,-,16.05121803,6.22992706,45.34242249,11.61474419,78.9147644,1037,972.05297852,65.1969986,-0.40352929,14.60000038
11-Apr-2019 20:37:36.239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.10829762,-0.366788,0.75686389,-0.82118541,-,-,-,-,-,-,40.13479614,37.62995529,-,-,-,-,-,-,-,197.0847168,-,-,-,-,-,-,88,-,56.47058868,-,-,-,2097.5,-,-,-,-,-,-,-,-,-,-,-,1.79937351,29.98955917,-,-,-,-,-4.6875,6.25,-2.34375,-,-,3.125,-,-,-,-,-,-,0.72888023,-,-,-,-,0,-,17,61,0,14.27832603,-,7.00347614,-,0,40.33425522,0.06,0.77999997,91.77685547,0,8.22314262,0,13.33333397,24,-,16.05121803,6.22992706,45.34242249,11.61474419,78.9147644,1038,972.05297852,66.22399902,-0.40352929,14.60000038
11-Apr-2019 20:37:37.240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.09604903,-0.28063571,0.68193716,-0.62227827,-,-,-,-,-,-,40.08920288,37.59090805,-,-,-,-,-,-,-,197.0847168,-,-,-,-,-,-,88,4.84379768,85.49019623,-,-,-,1957,-,-,-,-,-,-,-,-,-,-,-,7.88365126,131.3941803,-,-,-,-,-4.6875,6.25,7.03125,-,-,5.46875,-,-,-,-,-,-,0.73218262,-,-,-,-,11,6.4956398,17,93,0,14.2782135,-,7.00353193,-,0,40.33393478,0.06,0.74000001,91.72361755,0,8.27637959,11,13.33333397,24,23.63508797,16.04998398,6.23040628,45.33893585,11.61474419,78.9147644,1039,972.434021,66.86100006,-0.08352934,14.5
11-Apr-2019 20:37:38.244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.0146437,-0.44952297,0.46887565,-0.87902725,-,-,-,-,-,-,40.08920288,37.59090805,-,-,-,-,-,-,-,197.0847168,-,-,-,-,-,-,88,4.84379768,85.49019623,-,-,-,1957,-,-,-,-,-,-,-,-,-,-,-,1.29219544,21.53659058,-,-,-,-,-4.6875,7.8125,7.8125,-,-,5.46875,-,-,-,-,-,-,0.73273969,-,-,-,-,11,6.4956398,11,16,8.51249599,14.27725315,11.74719048,7.00400257,-,24.04660034,40.33122635,0.31999999,0.65999997,91.73169708,0,8.26830482,11,14.50980377,22,23.63508797,16.03782654,6.23512936,45.30459213,11.61474419,78.9147644,1040,973.44897461,66.86100006,-0.85352933,14.60000038
11-Apr-2019 20:37:39.240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.07593331,-0.37899035,0.74221951,-0.77994001,-,-,-,-,-,-,40.06093597,37.5680809,-,-,-,-,-,-,-,197.0847168,-,-,-,-,-,-,88,9.91259003,29.01960754,-,-,-,2367,-,-,-,-,-,-,-,-,-,-,-,1.29219544,21.53659058,-,-,-,-,-4.6875,1.5625,7.8125,-,-,5.46875,-,-,-,-,-,-,0.73273969,-,-,-,-,22,13.29300213,12,16,8.51249599,14.27725315,11.74719048,7.00400257,-,24.04660034,40.33122635,0.75999999,0.65999997,91.73961639,0,8.26037979,22,25.09803963,15,39.98995209,16.03782654,6.23512936,45.30459213,11.62165165,78.92166901,1041,974.44702148,66.86100006,-0.85352933,14.60000038
11-Apr-2019 20:37:40.242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.06116388,-0.49272043,0.64020497,-0.78750563,-,-,-,-,-,-,40.04056168,37.55263138,-,-,-,-,-,-,-,198.46661377,889.41558838,-,-,-,-,-,88,5.44306517,73.33333588,-,-,-,2347.5,-,-,-,-,-,-,-,-,-,-,-,7.3978157,123.29692841,-,-,-,-,-4.6875,1.5625,0.78125,-,-,5.46875,-,-,-,-,-,-,0.73587346,-,-,-,-,27,7.29927063,12,76,2.97379899,14.27537251,33.62631989,7.00492525,-,8.40056229,40.32591248,0.75999999,0.69999999,91.7467804,0,8.25322342,27,25.09803963,15,22.14113808,16.01678848,6.24331903,45.24516678,11.63205051,78.93206787,1042,975.47302246,66.86100006,-0.25352931,14.60000038
11-Apr-2019 20:37:41.243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.12000842,0.08178928,0.50475168,-0.81581604,-,-,-,-,-,-,40.04056168,37.55263138,-,-,-,-,-,-,-,199.59126282,761.91094971,-,-,-,-,-,88,5.44306517,73.33333588,-,-,-,2347.5,-,-,-,-,-,-,-,-,-,-,-,7.77757263,129.62620544,-,-,-,-,-4.6875,9.375,7.8125,-,-,7.03125,-,-,-,-,-,-,0.73902553,-,-,-,-,27,7.29927063,10,80,3.47145987,14.27357578,28.8057251,7.0058074,-,9.80638409,40.32083511,0.71999997,0.71999997,91.75535583,0,8.24464798,27,21.17647171,28,22.14113808,15.99661922,6.25119066,45.18819046,11.63205051,78.93206787,1043,976.434021,66.86100006,-0.21352933,14.60000038
11-Apr-2019 20:37:42.242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.02898067,-0.42731297,0.46960828,-0.90928972,-,-,-,-,-,-,40.03115082,37.54744339,-,-,-,-,-,-,-,199.59126282,761.91094971,-,-,-,-,-,88,10.13896179,29.80392265,-,-,-,2898.25,-,-,-,-,-,-,-,-,-,-,-,7.77757263,129.62620544,-,-,-,-,-4.6875,-5.46875,7.8125,-,-,-5.46875,-,-,-,-,-,-,0.73902553,-,-,-,-,34,13.59657192,9,80,3.47145987,14.27357578,28.8057251,7.0058074,-,9.80638409,40.32083511,0.02,0.71999997,91.76299286,0,8.23700523,34,3.13725495,30,33.40563202,15.99661922,6.25119066,45.18819046,11.64431,78.94432831,1044,977.40197754,66.86100006,-0.21352933,14.60000038
11-Apr-2019 20:37:43.248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.03260798,-0.42316464,0.54721808,-0.7757901,-,-,-,-,-,-,40.02799225,37.54810333,-,-,-,-,-,-,-,200.89491272,852.72149658,-,-,-,-,-,88,6.43092585,94.90196228,-,-,-,1902.25,-,-,-,-,-,-,-,-,-,-,-,10.96130466,182.68841553,-,-,-,-,-4.6875,-5.46875,7.03125,-,-,7.03125,-,-,-,-,-,-,0.74344051,-,-,-,-,38,8.6240139,9,91,3.10176682,14.27171707,32.2390213,7.00671959,-,8.76205254,40.31558609,0.02,0.09999999,91.77075958,0,8.22924328,38,3.13725495,30,32.28255844,15.97592163,6.25928974,45.1297226,11.65888023,78.95890045,1045,978.38702393,66.86100006,-0.10352933,14.60000038
11-Apr-2019 20:37:44.243,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.03926671,-0.44049212,0.61970282,-0.80800623,-,-,-,-,-,-,40.02799225,37.54810333,-,-,-,-,-,-,-,201.47897339,493.51333618,-,-,-,-,-,88,6.43092585,94.90196228,-,-,-,1902.25,-,-,-,-,-,-,-,-,-,-,-,7.09020138,118.17002106,-,-,-,-,-4.6875,3.125,2.34375,-,-,7.03125,-,-,-,-,-,-,0.74633765,-,-,-,-,38,8.6240139,10,90,5.35941601,14.27023506,18.65836143,7.00744724,-,15.13959312,40.31139755,0.74000001,0.83999997,91.77836609,0,8.22163677,38,25.88235283,10,32.28255844,15.95890808,6.2659626,45.08166122,11.65888023,78.95890045,1046,979.35400391,66.86100006,-0.11352932,14.60000038
11-Apr-2019 20:37:45.239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.07290676,-0.45440391,0.59871382,-0.86511546,-,-,-,-,-,-,40.03105545,37.5545845,-,-,-,-,-,-,-,201.47897339,493.51333618,-,-,-,-,-,88,6.92743254,82.74510193,-,-,-,2289,-,-,-,-,-,-,-,-,-,-,-,7.09020138,118.17002106,-,-,-,-,-4.6875,5.46875,5.46875,-,-,3.90625,-,-,-,-,-,-,0.74633765,-,-,-,-,42,9.28983974,8,90,5.35941601,14.27023506,18.65836143,7.00744724,-,15.13959312,40.31139755,0.16,0.83999997,91.78712463,0,8.21287632,42,18.4313736,20,28.89937973,15.95890808,6.2659626,45.08166122,11.67549133,78.97550964,1047,980.4699707,66.86100006,-0.11352932,14.60000038
11-Apr-2019 20:37:46.239,-,-,-,10.4630003,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.02013129,-0.46880412,0.42616659,-0.84705532,-,-,-,-,-,-,40.04496002,37.5712204,-,-,-,-,-,-,-,201.92887878,426.87991333,-,-,-,-,-,87,14.31564713,21.17647171,-,-,-,2488.25,-,-,-,-,-,-,-,-,-,-,-,6.77846098,112.97434998,-,-,-,-,-4.6875,5.46875,5.46875,-,-,-5.46875,-,-,-,-,-,-,0.74912059,-,-,-,-,49,19.19759941,10,71,6.19598913,14.26889229,16.13913727,7.00810671,-,17.50279427,40.30760574,0.16,0.83999997,91.79488373,0,8.20511246,49,18.4313736,20,54.93877792,15.9432869,6.27210188,45.03753281,11.69414616,78.99416351,1048,981.46099854,66.86100006,-0.30352935,14.60000038
11-Apr-2019 20:37:47.244,-,-,-,10.4630003,-,-,-,-,-,-,-,-,-,-,-,-,-,0.05653233,-0.45977327,0.55820101,-0.86975223,-,-,-,-,-,-,40.04496002,37.5712204,-,-,-,-,-,-,-,202.45846558,467.25030518,-,-,-,-,-,87,14.31564713,21.17647171,-,-,-,1890.5,-,-,-,-,-,-,-,-,-,-,-,8.65608978,144.26817322,-,-,-,-,-4.6875,4.6875,3.90625,-,-,-5.46875,-,-,-,-,-,-,0.75263351,-,-,-,-,49,19.19759941,10,84,5.66065598,14.26746178,17.66543007,7.00880957,-,15.9905529,40.30356216,0.85999995,0.75999999,91.80239105,0,8.19760513,49,7.45098066,40,54.93877792,15.92686176,6.27857018,44.99113464,11.69414616,78.99416351,1049,982.42102051,66.86100006,-0.17352928,14.60000038
11-Apr-2019 20:37:48.236,-,-,-,10.4630003,-,-,-,-,-,-,-,-,-,-,-,-,-,0.02631041,-0.44244576,0.50109178,-0.87829465,-,-,-,-,-,-,40.0603714,37.5892601,-,-,-,-,-,-,-,202.45846558,467.25030518,-,-,-,-,-,87,2.13740897,80.78431702,-,-,-,1890.5,-,-,-,-,-,-,-,-,-,-,-,8.65608978,144.26817322,-,-,-,-,-4.6875,4.6875,5.46875,-,-,0.78125,-,-,-,-,-,-,0.75263351,-,-,-,-,50,2.8663125,10,84,5.66065598,14.26746178,17.66543007,7.00880957,-,15.9905529,40.30356216,0.12,0.77999997,91.810112,0,8.18988609,50,13.72549057,21,10.79625034,15.92686176,6.27857018,44.99113464,11.71391869,79.0139389,1050,983.40997314,66.86100006,-0.17352928,14.60000038
11-Apr-2019 20:37:49.244,-,-,-,10.4630003,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.12875092,-0.35800135,0.42226091,-0.77237439,-,-,-,-,-,-,40.0788269,37.61014557,-,-,-,-,-,-,-,202.44290161,194.66007996,-,-,-,-,-,87,4.16056395,44.70588303,-,-,-,1960.75,-,-,-,-,-,-,-,-,-,-,-,3.67978978,61.32983017,-,-,-,-,-4.6875,4.6875,5.46875,-,-,9.375,-,-,-,-,-,-,0.75422812,-,-,-,-,52,5.57940817,12,47,13.5874958,14.26734829,7.35955477,7.00886536,-,38.38275909,40.30324554,0.12,0.77999997,91.81819153,0,8.18180752,52,13.72549057,21,20.26245117,15.92313004,6.28004169,44.98059464,11.73574924,79.0357666,1051,984.44702148,66.86100006,-0.54352927,14.60000038
11-Apr-2019 20:37:50.248,-,-,-,10.4630003,-,-,-,-,-,-,-,-,-,-,-,-,-,0.02405996,-0.45464811,0.51817507,-0.85681725,-,-,-,-,-,-,40.0788269,37.61014557,-,-,-,-,-,-,-,202.62825012,295.30236816,-,-,-,-,-,86,4.16056395,44.70588303,-,-,-,2015.5,-,-,-,-,-,-,-,-,-,-,-,5.80559063,96.75984192,-,-,-,-,-4.6875,7.8125,8.59375,-,-,9.375,-,-,-,-,-,-,0.75655353,-,-,-,-,52,5.57940817,12,72,8.95672798,14.26646614,11.16455841,7.0092988,-,25.30149269,40.30075073,0.12,0.75999999,91.82584381,0,8.17415714,52,14.11764717,36,20.26245117,15.9120369,6.28441954,44.9492569,11.73574924,79.0357666,1052,985.43103027,66.86100006,-0.29352927,14.60000038
11-Apr-2019 20:37:51.242,-,-,-,10.4630003,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01334193,-0.48198172,0.43763638,-0.87609839,-,-,-,-,-,-,40.09876633,37.63241577,-,-,-,-,-,-,-,202.62825012,295.30236816,-,-,-,-,-,86,2.24083185,47.84313965,-,-,-,2015.5,-,-,-,-,-,-,-,-,-,-,-,5.80559063,96.75984192,-,-,-,-,-4.6875,7.03125,8.59375,-,-,3.125,-,-,-,-,-,-,0.75655353,-,-,-,-,53,3.00500488,11,72,8.95672798,14.26646614,11.16455841,7.0092988,-,25.30149269,40.30075073,0.06,0.69999999,91.83367157,0,8.16632652,53,8.62745094,39,10.61667347,15.9120369,6.28441954,44.9492569,11.75701141,79.05702972,1053,986.44000244,66.86100006,-0.29352927,14.60000038
11-Apr-2019 20:37:52.243,-,-,-,10.4630003,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01840992,-0.44757092,0.45496544,-0.89318168,-,-,-,-,-,-,40.12018585,37.65607071,-,-,-,-,-,-,-,202.43093872,103.77391815,-,-,-,-,-,86,2.19442534,31.76470566,-,-,-,2011.5,-,-,-,-,-,-,-,-,-,-,-,2.07941031,34.65683746,-,-,-,-,-4.6875,7.03125,8.59375,-,-,4.6875,-,-,-,-,-,-,0.75742751,-,-,-,-,54,2.94277287,14,25,25.48755264,14.26833057,3.92340231,7.0083828,-,71.99873352,40.30601883,0.06,0.69999999,91.84126282,0,8.15873528,54,8.62745094,39,10.41748333,15.9272604,6.27841282,44.99225998,11.77954102,79.07955933,1054,987.41998291,66.86100006,-0.7635293,14.60000038
11-Apr-2019 20:37:53.240,-,-,-,10.4630003,-,-,-,-,-,-,-,-,-,-,-,-,-,0.15013033,-0.57789743,0.42372614,-0.99910349,-,-,-,-,-,-,40.12018585,37.65607071,-,-,-,-,-,-,-,202.38827515,181.0585022,-,-,-,-,-,86,2.19442534,31.76470566,-,-,-,2007.75,-,-,-,-,-,-,-,-,-,-,-,3.69648361,61.60805893,-,-,-,-,-4.6875,4.6875,5.46875,-,-,4.6875,-,-,-,-,-,-,0.75893378,-,-,-,-,54,2.94277287,14,45,14.60822487,14.26838684,6.84531641,7.00835514,-,41.2661705,40.30617905,0.08,0.65999997,91.84884644,0,8.1511507,54,10.1960783,39,10.41748333,15.92516708,6.27923822,44.9863472,11.77954102,79.07955933,1055,988.40100098,66.86100006,-0.56352931,14.60000038
11-Apr-2019 20:37:54.243,-,-,-,10.4630003,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01723588,-0.37362099,0.44105366,-0.93662488,-,-,-,-,-,-,40.14153671,37.67965317,-,-,-,-,-,-,-,202.38827515,181.0585022,-,-,-,-,-,86,2.19442534,34.90196228,-,-,-,2007.75,-,-,-,-,-,-,-,-,-,-,-,3.69648361,61.60805893,-,-,-,-,-4.6875,7.03125,7.03125,-,-,1.5625,-,-,-,-,-,-,0.75893378,-,-,-,-,54,2.94277287,14,45,14.60822487,14.26838684,6.84531641,7.00835514,-,41.2661705,40.30617905,0.12,0.14,91.85691071,0,8.14308739,54,5.88235283,40,10.41748333,15.92516708,6.27923822,44.9863472,11.80141068,79.10142517,1056,989.44598389,66.86100006,-0.56352931,14.60000038
11-Apr-2019 20:37:55.242,-,-,-,10.4630003,-,-,19.45899963,-,-,-,-,-,-,-,-,-,-,0.02716572,-0.47002357,0.42152831,-0.90977812,-,-,-,-,-,-,40.16282654,37.70317078,-,-,-,-,-,-,-,202.16065979,88.3524704,-,-,-,-,-,86,-,22.74509811,-,-,-,1988.25,-,-,-,-,-,-,-,-,-,-,-,1.8038007,30.06334496,-,-,-,-,-4.6875,7.03125,7.03125,-,-,2.34375,-,-,-,-,-,-,0.75970691,-,-,-,-,54,-,16,22,29.93626785,14.27098942,3.34036016,7.00707674,-,84.56572723,40.31352997,0.12,0.14,91.86460114,0,8.13540077,54,5.88235283,40,-,15.94737148,6.27049541,45.04907227,11.82488537,79.12490082,1057,990.44396973,66.86100006,-0.79352933,14.60000038
11-Apr-2019 20:37:56.241,-,-,-,10.4630003,-,-,19.45899963,-,-,-,-,-,-,-,-,-,-,0.02485242,-0.47856599,0.36612847,-0.92857087,-,-,-,-,-,-,40.16282654,37.70317078,-,-,-,-,-,-,-,201.96211243,102.68720245,-,-,-,-,-,85,-,22.74509811,-,-,-,1945.25,-,-,-,-,-,-,-,-,-,-,-,2.0964582,34.94096756,-,-,-,-,-4.6875,6.25,4.6875,-,-,2.34375,-,-,-,-,-,-,0.76057464,-,-,-,-,54,-,16,26,25.75728035,14.27289677,3.88231659,7.00614023,-,72.76068115,40.31892014,0.74000001,0.12,91.87210083,0,8.12789822,54,6.66666698,38,-,15.96289349,6.2643981,45.0929184,11.82488537,79.12490082,1058,991.41998291,66.86100006,-0.75352925,14.60000038
11-Apr-2019 20:37:57.235,-,-,-,10.4630003,-,-,19.45899963,-,-,-,-,-,-,-,-,-,-,0.00850877,-0.47417191,0.44739825,-0.86901957,-,-,-,-,-,-,40.18098068,37.72373962,-,-,-,-,-,-,-,201.96211243,102.68720245,-,-,-,-,-,85,-,25.09803963,-,-,-,1945.25,-,-,-,-,-,-,-,-,-,-,-,2.0964582,34.94096756,-,-,-,-,-4.6875,3.125,3.90625,-,-,-0.78125,-,-,-,-,-,-,0.76057464,-,-,-,-,52,-,17,26,25.75728035,14.27289677,3.88231659,7.00614023,-,72.76068115,40.31892014,0.08,0.16,91.87941742,0,8.12058544,52,7.45098066,37,-,15.96289349,6.2643981,45.0929184,11.84630585,79.14632416,1059,992.37298584,66.86100006,-0.75352925,14.60000038
